date,device,post,impression,complete,complete_rate
2026-05-18,pc-web,FALSE,1186,1080,0.9106239460370995
2026-05-19,pc-web,FALSE,1240,1148,0.9258064516129032
2026-05-20,pc-web,FALSE,1258,1155,0.9181240063593005
2026-05-21,pc-web,FALSE,1232,1139,0.924512987012987
2026-05-22,pc-web,FALSE,1220,1114,0.9131147540983606
2026-05-23,pc-web,FALSE,1146,1036,0.9040139616055847
2026-05-24,pc-web,FALSE,1183,1072,0.9061707523245984
2026-05-25,pc-web,FALSE,1201,1085,0.9034138218151541
2026-05-26,pc-web,FALSE,1195,1101,0.9213389121338912
2026-05-27,pc-web,FALSE,1182,1093,0.9247038917089678
2026-05-28,pc-web,FALSE,1171,1078,0.9205807002561913
2026-05-29,pc-web,FALSE,1199,1091,0.9099249374478732
2026-05-30,pc-web,FALSE,1239,1121,0.9047619047619048
2026-05-31,pc-web,FALSE,1251,1157,0.9248601119104716
2026-06-01,pc-web,TRUE,1233,1131,0.9172749391727494
2026-06-02,pc-web,TRUE,1205,1125,0.9336099585062241
2026-06-03,pc-web,TRUE,1227,1134,0.9242053789731052
2026-06-04,pc-web,TRUE,1219,1134,0.9302707136997539
2026-06-05,pc-web,TRUE,1199,1113,0.9282735613010842
2026-06-06,pc-web,TRUE,1169,1057,0.9041916167664671
2026-06-07,pc-web,TRUE,1205,1087,0.9020746887966805
2026-06-08,pc-web,TRUE,1174,1066,0.9080068143100511
2026-06-09,pc-web,TRUE,1208,1109,0.918046357615894
2026-06-10,pc-web,TRUE,1200,1103,0.9191666666666667
2026-06-11,pc-web,TRUE,1131,1042,0.9213085764809903
2026-06-12,pc-web,TRUE,1197,1104,0.9223057644110275
2026-06-13,pc-web,TRUE,1242,1139,0.9170692431561996
2026-06-14,pc-web,TRUE,1155,1052,0.9108225108225109
2026-06-15,pc-web,TRUE,1179,1095,0.9287531806615776
2026-06-16,pc-web,TRUE,1234,1133,0.9181523500810372
2026-06-17,pc-web,TRUE,1200,1087,0.9058333333333334
2026-06-18,pc-web,TRUE,1227,1122,0.9144254278728606
2026-06-19,pc-web,TRUE,1180,1097,0.9296610169491526
2026-06-20,pc-web,TRUE,1287,1193,0.9269619269619269
2026-06-21,pc-web,TRUE,1220,1100,0.9016393442622951
2026-06-22,pc-web,TRUE,1260,1152,0.9142857142857143
2026-06-23,pc-web,TRUE,1218,1139,0.9351395730706076
2026-06-24,pc-web,TRUE,1139,1049,0.9209833187006146
2026-06-25,pc-web,TRUE,1210,1095,0.9049586776859504
2026-06-26,pc-web,TRUE,1113,1021,0.917340521114106
2026-06-27,pc-web,TRUE,1219,1115,0.9146841673502871
2026-06-28,pc-web,TRUE,1234,1117,0.9051863857374393
2026-06-29,pc-web,TRUE,1168,1070,0.916095890410959
2026-06-30,pc-web,TRUE,1179,1077,0.9134860050890585
2026-07-01,pc-web,TRUE,1173,1089,0.928388746803069
2026-07-02,pc-web,TRUE,1164,1052,0.9037800687285223
2026-07-03,pc-web,TRUE,1229,1128,0.9178193653376729
2026-07-04,pc-web,TRUE,1206,1101,0.9129353233830846
2026-07-05,pc-web,TRUE,1153,1044,0.9054640069384216
2026-07-06,pc-web,TRUE,1199,1102,0.9190992493744787
2026-07-07,pc-web,TRUE,1145,1055,0.9213973799126638
2026-07-08,pc-web,TRUE,1194,1101,0.9221105527638191
2026-07-09,pc-web,TRUE,1210,1122,0.9272727272727272
2026-07-10,pc-web,TRUE,1204,1120,0.9302325581395349
2026-07-11,pc-web,TRUE,1187,1081,0.9106992417860151
2026-07-12,pc-web,TRUE,1215,1090,0.897119341563786
2026-07-13,pc-web,TRUE,1140,1038,0.9105263157894737
2026-07-14,pc-web,TRUE,1247,1140,0.9141940657578188
2026-07-15,pc-web,TRUE,1187,1084,0.9132266217354675
2026-07-16,pc-web,TRUE,1271,1151,0.90558615263572
2026-07-17,pc-web,TRUE,1196,1104,0.9230769230769231
2026-07-18,pc-web,TRUE,1237,1133,0.9159256265157639
2026-07-19,pc-web,TRUE,1173,1073,0.9147485080988917
2026-07-20,pc-web,TRUE,1208,1130,0.9354304635761589
2026-07-21,pc-web,TRUE,1180,1079,0.9144067796610169
2026-07-22,pc-web,TRUE,1252,1158,0.9249201277955271
2026-07-23,pc-web,TRUE,1190,1094,0.9193277310924369
2026-07-24,pc-web,TRUE,1165,1068,0.9167381974248927
2026-07-25,pc-web,TRUE,1245,1137,0.9132530120481928
2026-07-26,pc-web,TRUE,1181,1088,0.9212531752751905
2026-07-27,pc-web,TRUE,1179,1094,0.9279050042408821
2026-07-28,pc-web,TRUE,1195,1095,0.9163179916317992
2026-07-29,pc-web,TRUE,1238,1152,0.9305331179321487
2026-07-30,pc-web,TRUE,1255,1155,0.9203187250996016
2026-07-31,pc-web,TRUE,1156,1061,0.9178200692041523
2025-12-01,smart-tv-a,FALSE,1203,1149,0.9551122194513716
2025-12-02,smart-tv-a,FALSE,1206,1153,0.9560530679933665
2025-12-03,smart-tv-a,FALSE,1198,1146,0.9565943238731218
2025-12-04,smart-tv-a,FALSE,1185,1133,0.9561181434599156
2025-12-05,smart-tv-a,FALSE,1167,1121,0.9605826906598115
2025-12-06,smart-tv-a,FALSE,1228,1165,0.9486970684039088
2025-12-07,smart-tv-a,FALSE,1234,1164,0.9432739059967585
2025-12-08,smart-tv-a,FALSE,1260,1199,0.9515873015873015
2025-12-09,smart-tv-a,FALSE,1212,1171,0.9661716171617162
2025-12-10,smart-tv-a,FALSE,1205,1145,0.950207468879668
2025-12-11,smart-tv-a,FALSE,1253,1194,0.9529130087789306
2025-12-12,smart-tv-a,FALSE,1197,1148,0.9590643274853801
2025-12-13,smart-tv-a,FALSE,1251,1195,0.9552358113509193
2025-12-14,smart-tv-a,FALSE,1181,1105,0.9356477561388654
2025-12-15,smart-tv-a,FALSE,1150,1113,0.9678260869565217
2025-12-16,smart-tv-a,FALSE,1221,1173,0.9606879606879607
2025-12-17,smart-tv-a,FALSE,1186,1132,0.954468802698145
2025-12-18,smart-tv-a,FALSE,1282,1224,0.9547581903276131
2025-12-19,smart-tv-a,FALSE,1186,1129,0.9519392917369308
2025-12-20,smart-tv-a,FALSE,1181,1128,0.9551227773073666
2025-12-21,smart-tv-a,FALSE,1301,1253,0.9631053036126057
2025-12-22,smart-tv-a,FALSE,1162,1108,0.9535283993115319
2025-12-23,smart-tv-a,FALSE,1174,1114,0.948892674616695
2025-12-24,smart-tv-a,FALSE,1232,1187,0.963474025974026
2025-12-25,smart-tv-a,FALSE,1235,1180,0.9554655870445344
2025-12-26,smart-tv-a,FALSE,1221,1151,0.9426699426699426
2025-12-27,smart-tv-a,FALSE,1221,1159,0.9492219492219492
2025-12-28,smart-tv-a,FALSE,1169,1117,0.9555175363558597
2025-12-29,smart-tv-a,FALSE,1231,1175,0.9545085296506904
2025-12-30,smart-tv-a,FALSE,1192,1134,0.9513422818791947
2025-12-31,smart-tv-a,FALSE,1225,1168,0.953469387755102
2026-01-01,smart-tv-a,FALSE,1229,1166,0.9487388120423108
2026-01-02,smart-tv-a,FALSE,1123,1066,0.9492430988423864
2026-01-03,smart-tv-a,FALSE,1211,1153,0.9521056977704376
2026-01-04,smart-tv-a,FALSE,1177,1108,0.9413763806287171
2026-01-05,smart-tv-a,FALSE,1180,1135,0.961864406779661
2026-01-06,smart-tv-a,FALSE,1199,1150,0.9591326105087573
2026-01-07,smart-tv-a,FALSE,1241,1162,0.9363416599516519
2026-01-08,smart-tv-a,FALSE,1224,1174,0.9591503267973857
2026-01-09,smart-tv-a,FALSE,1184,1131,0.9552364864864865
2026-01-10,smart-tv-a,FALSE,1197,1132,0.9456975772765246
2026-01-11,smart-tv-a,FALSE,1223,1165,0.9525756336876533
2026-01-12,smart-tv-a,FALSE,1247,1179,0.9454691259021651
2026-01-13,smart-tv-a,FALSE,1235,1191,0.9643724696356275
2026-01-14,smart-tv-a,FALSE,1163,1110,0.9544282029234737
2026-01-15,smart-tv-a,FALSE,1185,1122,0.9468354430379747
2026-01-16,smart-tv-a,FALSE,1157,1112,0.9611063094209161
2026-01-17,smart-tv-a,FALSE,1193,1123,0.9413243922883487
2026-01-18,smart-tv-a,FALSE,1194,1130,0.9463986599664992
2026-01-19,smart-tv-a,FALSE,1161,1110,0.9560723514211886
2026-01-20,smart-tv-a,FALSE,1198,1139,0.9507512520868113
2026-01-21,smart-tv-a,FALSE,1240,1187,0.957258064516129
2026-01-22,smart-tv-a,FALSE,1184,1123,0.9484797297297297
2026-01-23,smart-tv-a,FALSE,1177,1127,0.9575191163976211
2026-01-24,smart-tv-a,FALSE,1237,1183,0.9563459983831851
2026-01-25,smart-tv-a,FALSE,1138,1065,0.9358523725834798
2026-01-26,smart-tv-a,FALSE,1223,1176,0.9615699100572364
2026-01-27,smart-tv-a,FALSE,1183,1131,0.9560439560439561
2026-01-28,smart-tv-a,FALSE,1165,1120,0.9613733905579399
2026-01-29,smart-tv-a,FALSE,1201,1129,0.9400499583680266
2026-01-30,smart-tv-a,FALSE,1159,1102,0.9508196721311475
2026-01-31,smart-tv-a,FALSE,1219,1154,0.9466776045939295
2026-02-01,smart-tv-a,FALSE,1193,1129,0.9463537300922046
2026-02-02,smart-tv-a,FALSE,1205,1148,0.9526970954356846
2026-02-03,smart-tv-a,FALSE,1220,1165,0.9549180327868853
2026-02-04,smart-tv-a,FALSE,1197,1150,0.960735171261487
2026-02-05,smart-tv-a,FALSE,1184,1137,0.9603040540540541
2026-02-06,smart-tv-a,FALSE,1225,1151,0.9395918367346939
2026-02-07,smart-tv-a,FALSE,1180,1126,0.9542372881355933
2026-02-08,smart-tv-a,FALSE,1201,1142,0.9508742714404663
2026-02-09,smart-tv-a,FALSE,1123,1068,0.9510240427426536
2026-02-10,smart-tv-a,FALSE,1203,1138,0.9459684123025769
2026-02-11,smart-tv-a,FALSE,1108,1062,0.9584837545126353
2026-02-12,smart-tv-a,FALSE,1158,1105,0.9542314335060449
2026-02-13,smart-tv-a,FALSE,1150,1100,0.9565217391304348
2026-02-14,smart-tv-a,FALSE,1279,1224,0.9569976544175137
2026-02-15,smart-tv-a,FALSE,1175,1120,0.9531914893617022
2026-02-16,smart-tv-a,FALSE,1170,1124,0.9606837606837607
2026-02-17,smart-tv-a,FALSE,1207,1140,0.9444904722452361
2026-02-18,smart-tv-a,FALSE,1273,1217,0.9560094265514533
2026-02-19,smart-tv-a,FALSE,1237,1180,0.9539207760711399
2026-02-20,smart-tv-a,FALSE,1214,1146,0.943986820428336
2026-02-21,smart-tv-a,FALSE,1183,1127,0.9526627218934911
2026-02-22,smart-tv-a,FALSE,1194,1141,0.9556113902847572
2026-02-23,smart-tv-a,FALSE,1185,1123,0.9476793248945148
2026-02-24,smart-tv-a,FALSE,1204,1155,0.9593023255813954
2026-02-25,smart-tv-a,FALSE,1255,1200,0.9561752988047809
2026-02-26,smart-tv-a,FALSE,1196,1141,0.9540133779264214
2026-02-27,smart-tv-a,FALSE,1206,1158,0.9601990049751243
2026-02-28,smart-tv-a,FALSE,1241,1193,0.9613215149073328
2026-03-01,smart-tv-a,FALSE,1215,1147,0.9440329218106996
2026-03-02,smart-tv-a,FALSE,1156,1090,0.9429065743944637
2026-03-03,smart-tv-a,FALSE,1234,1178,0.9546191247974068
2026-03-04,smart-tv-a,FALSE,1199,1134,0.9457881567973311
2026-03-05,smart-tv-a,FALSE,1232,1166,0.9464285714285714
2026-03-06,smart-tv-a,FALSE,1168,1119,0.9580479452054794
2026-03-07,smart-tv-a,FALSE,1227,1169,0.9527302363488183
2026-03-08,smart-tv-a,FALSE,1178,1129,0.9584040747028862
2026-03-09,smart-tv-a,FALSE,1288,1228,0.953416149068323
2026-03-10,smart-tv-a,FALSE,1230,1169,0.9504065040650407
2026-03-11,smart-tv-a,FALSE,1236,1185,0.9587378640776699
2026-03-12,smart-tv-a,FALSE,1178,1124,0.9541595925297114
2026-03-13,smart-tv-a,FALSE,1155,1097,0.9497835497835497
2026-03-14,smart-tv-a,FALSE,1214,1145,0.943163097199341
2026-03-15,smart-tv-a,FALSE,1159,1107,0.9551337359792925
2026-03-16,smart-tv-a,FALSE,1196,1148,0.959866220735786
2026-03-17,smart-tv-a,FALSE,1201,1142,0.9508742714404663
2026-03-18,smart-tv-a,FALSE,1215,1150,0.9465020576131687
2026-03-19,smart-tv-a,FALSE,1201,1145,0.9533721898417985
2026-03-20,smart-tv-a,FALSE,1177,1131,0.9609175870858114
2026-03-21,smart-tv-a,FALSE,1178,1122,0.9524617996604414
2026-03-22,smart-tv-a,FALSE,1192,1128,0.9463087248322147
2026-03-23,smart-tv-a,FALSE,1180,1134,0.9610169491525423
2026-03-24,smart-tv-a,FALSE,1260,1194,0.9476190476190476
2026-03-25,smart-tv-a,FALSE,1224,1164,0.9509803921568627
2026-03-26,smart-tv-a,FALSE,1251,1196,0.95603517186251
2026-03-27,smart-tv-a,FALSE,1246,1194,0.9582664526484751
2026-03-28,smart-tv-a,FALSE,1188,1125,0.946969696969697
2026-03-29,smart-tv-a,FALSE,1190,1118,0.9394957983193277
2026-03-30,smart-tv-a,FALSE,1230,1170,0.9512195121951219
2026-03-31,smart-tv-a,FALSE,1175,1113,0.9472340425531914
2026-04-01,smart-tv-a,FALSE,1253,1181,0.942537909018356
2026-04-02,smart-tv-a,FALSE,1139,1085,0.9525899912203687
2026-04-03,smart-tv-a,FALSE,1182,1125,0.9517766497461929
2026-04-04,smart-tv-a,FALSE,1199,1142,0.9524603836530442
2026-04-05,smart-tv-a,FALSE,1168,1095,0.9375
2026-04-06,smart-tv-a,FALSE,1217,1163,0.9556285949055053
2026-04-07,smart-tv-a,FALSE,1197,1152,0.9624060150375939
2026-04-08,smart-tv-a,FALSE,1226,1160,0.9461663947797716
2026-04-09,smart-tv-a,FALSE,1190,1143,0.9605042016806723
2026-04-10,smart-tv-a,FALSE,1167,1111,0.9520137103684662
2026-04-11,smart-tv-a,FALSE,1246,1185,0.9510433386837881
2026-04-12,smart-tv-a,FALSE,1227,1166,0.9502852485737572
2026-04-13,smart-tv-a,FALSE,1122,1071,0.9545454545454546
2026-04-14,smart-tv-a,FALSE,1148,1085,0.9451219512195121
2026-04-15,smart-tv-a,FALSE,1164,1115,0.9579037800687286
2026-04-16,smart-tv-a,FALSE,1223,1170,0.9566639411283728
2026-04-17,smart-tv-a,FALSE,1191,1147,0.963056255247691
2026-04-18,smart-tv-a,FALSE,1173,1116,0.9514066496163683
2026-04-19,smart-tv-a,FALSE,1257,1202,0.9562450278440732
2026-04-20,smart-tv-a,FALSE,1217,1162,0.9548069022185702
2026-04-21,smart-tv-a,FALSE,1229,1155,0.9397884458909682
2026-04-22,smart-tv-a,FALSE,1216,1162,0.9555921052631579
2026-04-23,smart-tv-a,FALSE,1186,1121,0.945193929173693
2026-04-24,smart-tv-a,FALSE,1200,1138,0.9483333333333334
2026-04-25,smart-tv-a,FALSE,1187,1128,0.9502948609941028
2026-04-26,smart-tv-a,FALSE,1172,1116,0.9522184300341296
2026-04-27,smart-tv-a,FALSE,1160,1096,0.9448275862068966
2026-04-28,smart-tv-a,FALSE,1169,1117,0.9555175363558597
2026-04-29,smart-tv-a,FALSE,1199,1152,0.9608006672226855
2026-04-30,smart-tv-a,FALSE,1189,1143,0.9613120269133726
2026-05-01,smart-tv-a,FALSE,1198,1149,0.9590984974958264
2026-05-02,smart-tv-a,FALSE,1224,1140,0.9313725490196079
2026-05-03,smart-tv-a,FALSE,1201,1136,0.9458784346378019
2026-05-04,smart-tv-a,FALSE,1154,1105,0.9575389948006933
2026-05-05,smart-tv-a,FALSE,1170,1115,0.9529914529914529
2026-05-06,smart-tv-a,FALSE,1189,1114,0.9369217830109335
2026-05-07,smart-tv-a,FALSE,1204,1153,0.957641196013289
2026-05-08,smart-tv-a,FALSE,1221,1154,0.9451269451269452
2026-05-09,smart-tv-a,FALSE,1238,1184,0.9563812600969306
2026-05-10,smart-tv-a,FALSE,1231,1164,0.9455727051177905
2026-05-11,smart-tv-a,FALSE,1273,1212,0.9520816967792616
2026-05-12,smart-tv-a,FALSE,1227,1165,0.9494702526487367
2026-05-13,smart-tv-a,FALSE,1107,1054,0.952122854561879
2026-05-14,smart-tv-a,FALSE,1249,1186,0.9495596477181746
2026-05-15,smart-tv-a,FALSE,1139,1083,0.9508340649692713
2026-05-16,smart-tv-a,FALSE,1194,1125,0.9422110552763819
2026-05-17,smart-tv-a,FALSE,1212,1140,0.9405940594059405
2026-05-18,smart-tv-a,FALSE,1282,1210,0.9438377535101404
2026-05-19,smart-tv-a,FALSE,1183,1126,0.9518174133558749
2026-05-20,smart-tv-a,FALSE,1128,1075,0.9530141843971631
2026-05-21,smart-tv-a,FALSE,1163,1103,0.9484092863284609
2026-05-22,smart-tv-a,FALSE,1127,1062,0.9423247559893523
2026-05-23,smart-tv-a,FALSE,1183,1127,0.9526627218934911
2026-05-24,smart-tv-a,FALSE,1169,1111,0.9503849443969205
2026-05-25,smart-tv-a,FALSE,1256,1198,0.9538216560509554
2026-05-26,smart-tv-a,FALSE,1243,1182,0.9509251810136766
2026-05-27,smart-tv-a,FALSE,1269,1200,0.9456264775413712
2026-05-28,smart-tv-a,FALSE,1135,1085,0.9559471365638766
2026-05-29,smart-tv-a,FALSE,1220,1164,0.9540983606557377
2026-05-30,smart-tv-a,FALSE,1198,1137,0.9490818030050083
2026-05-31,smart-tv-a,FALSE,1192,1132,0.9496644295302014
2026-06-01,smart-tv-a,TRUE,1177,1107,0.9405267629566695
2026-06-02,smart-tv-a,TRUE,1177,1118,0.9498725573491928
2026-06-03,smart-tv-a,TRUE,1265,1201,0.9494071146245059
2026-06-04,smart-tv-a,TRUE,1190,1132,0.9512605042016806
2026-06-05,smart-tv-a,TRUE,1260,1204,0.9555555555555556
2026-06-06,smart-tv-a,TRUE,1213,1156,0.9530090684253916
2026-06-07,smart-tv-a,TRUE,1219,1158,0.9499589827727646
2026-06-08,smart-tv-a,TRUE,1272,1219,0.9583333333333334
2026-06-09,smart-tv-a,TRUE,1176,1127,0.9583333333333334
2026-06-10,smart-tv-a,TRUE,1189,1129,0.9495374264087468
2026-06-11,smart-tv-a,TRUE,1197,1144,0.9557226399331662
2026-06-12,smart-tv-a,TRUE,1127,1084,0.9618456078083407
2026-06-13,smart-tv-a,TRUE,1214,1145,0.943163097199341
2026-06-14,smart-tv-a,TRUE,1149,1083,0.9425587467362925
2026-06-15,smart-tv-a,TRUE,1245,1181,0.9485943775100402
2026-06-16,smart-tv-a,TRUE,1188,1118,0.9410774410774411
2026-06-17,smart-tv-a,TRUE,1130,1084,0.95929203539823
2026-06-18,smart-tv-a,TRUE,1166,1102,0.9451114922813036
2026-06-19,smart-tv-a,TRUE,1162,1109,0.9543889845094664
2026-06-20,smart-tv-a,TRUE,1217,1143,0.9391947411668036
2026-06-21,smart-tv-a,TRUE,1193,1132,0.9488683989941324
2026-06-22,smart-tv-a,TRUE,1207,1159,0.9602319801159901
2026-06-23,smart-tv-a,TRUE,1220,1171,0.9598360655737705
2026-06-24,smart-tv-a,TRUE,1304,1250,0.9585889570552147
2026-06-25,smart-tv-a,TRUE,1237,1181,0.9547291835084882
2026-06-26,smart-tv-a,TRUE,1192,1146,0.9614093959731543
2026-06-27,smart-tv-a,TRUE,1255,1186,0.9450199203187251
2026-06-28,smart-tv-a,TRUE,1197,1130,0.9440267335004177
2026-06-29,smart-tv-a,TRUE,1240,1191,0.9604838709677419
2026-06-30,smart-tv-a,TRUE,1227,1161,0.9462102689486552
2026-07-01,smart-tv-a,TRUE,1213,1171,0.9653751030502885
2026-07-02,smart-tv-a,TRUE,1211,1147,0.9471511147811725
2026-07-03,smart-tv-a,TRUE,1215,1157,0.9522633744855967
2026-07-04,smart-tv-a,TRUE,1198,1145,0.9557595993322203
2026-07-05,smart-tv-a,TRUE,1211,1156,0.9545829892650702
2026-07-06,smart-tv-a,TRUE,1207,1153,0.9552609776304888
2026-07-07,smart-tv-a,TRUE,1140,1078,0.9456140350877194
2026-07-08,smart-tv-a,TRUE,1180,1112,0.9423728813559322
2026-07-09,smart-tv-a,TRUE,1207,1137,0.9420049710024855
2026-07-10,smart-tv-a,TRUE,1223,1165,0.9525756336876533
2026-07-11,smart-tv-a,TRUE,1211,1147,0.9471511147811725
2026-07-12,smart-tv-a,TRUE,1234,1157,0.9376012965964343
2026-07-13,smart-tv-a,TRUE,1167,1099,0.9417309340188518
2026-07-14,smart-tv-a,TRUE,1189,1135,0.9545836837678722
2026-07-15,smart-tv-a,TRUE,1236,1190,0.9627831715210357
2026-07-16,smart-tv-a,TRUE,1176,1116,0.9489795918367347
2026-07-17,smart-tv-a,TRUE,1201,1148,0.9558701082431307
2026-07-18,smart-tv-a,TRUE,1158,1102,0.9516407599309153
2026-07-19,smart-tv-a,TRUE,1162,1093,0.9406196213425129
2026-07-20,smart-tv-a,TRUE,1275,1214,0.952156862745098
2026-07-21,smart-tv-a,TRUE,1249,1203,0.9631705364291433
2026-07-22,smart-tv-a,TRUE,1206,1145,0.9494195688225538
2026-07-23,smart-tv-a,TRUE,1177,1116,0.9481733220050977
2026-07-24,smart-tv-a,TRUE,1211,1149,0.9488026424442609
2026-07-25,smart-tv-a,TRUE,1226,1163,0.9486133768352365
2026-07-26,smart-tv-a,TRUE,1178,1114,0.9456706281833617
2026-07-27,smart-tv-a,TRUE,1179,1120,0.9499575911789653
2026-07-28,smart-tv-a,TRUE,1243,1169,0.9404666130329847
2026-07-29,smart-tv-a,TRUE,1154,1098,0.951473136915078
2026-07-30,smart-tv-a,TRUE,1143,1103,0.9650043744531933
2026-07-31,smart-tv-a,TRUE,1216,1161,0.9547697368421053
2025-12-01,smart-tv-b,FALSE,1145,1065,0.9301310043668122
2025-12-02,smart-tv-b,FALSE,1176,1071,0.9107142857142857
2025-12-03,smart-tv-b,FALSE,1228,1117,0.9096091205211726
2025-12-04,smart-tv-b,FALSE,1159,1069,0.9223468507333908
2025-12-05,smart-tv-b,FALSE,1282,1186,0.9251170046801872
2025-12-06,smart-tv-b,FALSE,1219,1103,0.9048400328137818
2025-12-07,smart-tv-b,FALSE,1243,1135,0.913113435237329
2025-12-08,smart-tv-b,FALSE,1201,1100,0.9159034138218152
2025-12-09,smart-tv-b,FALSE,1184,1074,0.9070945945945946
2025-12-10,smart-tv-b,FALSE,1205,1108,0.9195020746887966
2025-12-11,smart-tv-b,FALSE,1193,1094,0.9170159262363788
2025-12-12,smart-tv-b,FALSE,1192,1082,0.9077181208053692
2025-12-13,smart-tv-b,FALSE,1219,1109,0.9097621000820345
2025-12-14,smart-tv-b,FALSE,1253,1143,0.9122106943335994
2025-12-15,smart-tv-b,FALSE,1196,1106,0.9247491638795987
2025-12-16,smart-tv-b,FALSE,1176,1090,0.9268707482993197
2025-12-17,smart-tv-b,FALSE,1227,1113,0.9070904645476773
2025-12-18,smart-tv-b,FALSE,1238,1142,0.9224555735056543
2025-12-19,smart-tv-b,FALSE,1156,1071,0.9264705882352942
2025-12-20,smart-tv-b,FALSE,1160,1054,0.9086206896551724
2025-12-21,smart-tv-b,FALSE,1141,1043,0.9141104294478528
2025-12-22,smart-tv-b,FALSE,1167,1079,0.9245929734361611
2025-12-23,smart-tv-b,FALSE,1189,1089,0.9158957106812448
2025-12-24,smart-tv-b,FALSE,1244,1139,0.9155948553054662
2025-12-25,smart-tv-b,FALSE,1194,1097,0.9187604690117253
2025-12-26,smart-tv-b,FALSE,1262,1176,0.9318541996830428
2025-12-27,smart-tv-b,FALSE,1178,1056,0.8964346349745331
2025-12-28,smart-tv-b,FALSE,1198,1094,0.9131886477462438
2025-12-29,smart-tv-b,FALSE,1170,1059,0.9051282051282051
2025-12-30,smart-tv-b,FALSE,1190,1092,0.9176470588235294
2025-12-31,smart-tv-b,FALSE,1185,1085,0.9156118143459916
2026-01-01,smart-tv-b,FALSE,1186,1099,0.9266441821247892
2026-01-02,smart-tv-b,FALSE,1286,1175,0.9136858475894246
2026-01-03,smart-tv-b,FALSE,1205,1105,0.91701244813278
2026-01-04,smart-tv-b,FALSE,1148,1041,0.9067944250871081
2026-01-05,smart-tv-b,FALSE,1198,1095,0.9140233722871453
2026-01-06,smart-tv-b,FALSE,1144,1049,0.916958041958042
2026-01-07,smart-tv-b,FALSE,1201,1116,0.929225645295587
2026-01-08,smart-tv-b,FALSE,1255,1151,0.9171314741035856
2026-01-09,smart-tv-b,FALSE,1199,1093,0.9115929941618015
2026-01-10,smart-tv-b,FALSE,1181,1085,0.9187129551227773
2026-01-11,smart-tv-b,FALSE,1177,1064,0.9039932030586236
2026-01-12,smart-tv-b,FALSE,1214,1115,0.9184514003294892
2026-01-13,smart-tv-b,FALSE,1166,1067,0.9150943396226415
2026-01-14,smart-tv-b,FALSE,1216,1123,0.9235197368421053
2026-01-15,smart-tv-b,FALSE,1183,1089,0.9205409974640744
2026-01-16,smart-tv-b,FALSE,1186,1097,0.9249578414839797
2026-01-17,smart-tv-b,FALSE,1239,1132,0.9136400322841001
2026-01-18,smart-tv-b,FALSE,1166,1070,0.9176672384219554
2026-01-19,smart-tv-b,FALSE,1214,1118,0.9209225700164745
2026-01-20,smart-tv-b,FALSE,1225,1136,0.9273469387755102
2026-01-21,smart-tv-b,FALSE,1140,1053,0.9236842105263158
2026-01-22,smart-tv-b,FALSE,1198,1083,0.9040066777963273
2026-01-23,smart-tv-b,FALSE,1190,1092,0.9176470588235294
2026-01-24,smart-tv-b,FALSE,1245,1140,0.9156626506024096
2026-01-25,smart-tv-b,FALSE,1234,1145,0.9278768233387358
2026-01-26,smart-tv-b,FALSE,1193,1098,0.9203688181056161
2026-01-27,smart-tv-b,FALSE,1186,1067,0.8996627318718381
2026-01-28,smart-tv-b,FALSE,1254,1130,0.9011164274322169
2026-01-29,smart-tv-b,FALSE,1231,1118,0.9082047116165719
2026-01-30,smart-tv-b,FALSE,1213,1106,0.9117889530090684
2026-01-31,smart-tv-b,FALSE,1202,1105,0.9193011647254575
2026-02-01,smart-tv-b,FALSE,1236,1119,0.9053398058252428
2026-02-02,smart-tv-b,FALSE,1231,1132,0.9195775792038993
2026-02-03,smart-tv-b,FALSE,1228,1127,0.9177524429967426
2026-02-04,smart-tv-b,FALSE,1175,1081,0.92
2026-02-05,smart-tv-b,FALSE,1224,1120,0.9150326797385621
2026-02-06,smart-tv-b,FALSE,1185,1094,0.9232067510548523
2026-02-07,smart-tv-b,FALSE,1193,1107,0.9279128248113998
2026-02-08,smart-tv-b,FALSE,1207,1094,0.9063794531897266
2026-02-09,smart-tv-b,FALSE,1190,1086,0.9126050420168067
2026-02-10,smart-tv-b,FALSE,1172,1070,0.9129692832764505
2026-02-11,smart-tv-b,FALSE,1153,1041,0.9028620988725065
2026-02-12,smart-tv-b,FALSE,1191,1093,0.9177162048698573
2026-02-13,smart-tv-b,FALSE,1182,1086,0.9187817258883249
2026-02-14,smart-tv-b,FALSE,1148,1044,0.9094076655052264
2026-02-15,smart-tv-b,FALSE,1175,1074,0.9140425531914894
2026-02-16,smart-tv-b,FALSE,1275,1174,0.9207843137254902
2026-02-17,smart-tv-b,FALSE,1247,1138,0.9125902165196471
2026-02-18,smart-tv-b,FALSE,1186,1075,0.9064080944350759
2026-02-19,smart-tv-b,FALSE,1239,1145,0.9241323648103309
2026-02-20,smart-tv-b,FALSE,1190,1079,0.9067226890756303
2026-02-21,smart-tv-b,FALSE,1185,1080,0.9113924050632911
2026-02-22,smart-tv-b,FALSE,1198,1101,0.9190317195325542
2026-02-23,smart-tv-b,FALSE,1198,1110,0.9265442404006677
2026-02-24,smart-tv-b,FALSE,1133,1018,0.8984995586937334
2026-02-25,smart-tv-b,FALSE,1227,1138,0.9274653626731867
2026-02-26,smart-tv-b,FALSE,1181,1067,0.903471634208298
2026-02-27,smart-tv-b,FALSE,1200,1111,0.9258333333333333
